,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.554 [0.506 - 0.598],0.530 [0.526 - 0.535],0.523 [0.447 - 0.610],0.530 [0.526 - 0.535],0.003 [0.002 - 0.004],0.054 [-0.023 - 0.141],0.006 [0.005 - 0.008]
Demographic,0.694 [0.651 - 0.735],0.651 [0.647 - 0.655],0.651 [0.566 - 0.723],0.651 [0.647 - 0.655],0.005 [0.004 - 0.006],0.301 [0.217 - 0.374],0.010 [0.008 - 0.012]
Protein+Demographic,0.678 [0.632 - 0.721],0.640 [0.636 - 0.644],0.649 [0.570 - 0.726],0.640 [0.636 - 0.644],0.005 [0.004 - 0.006],0.289 [0.210 - 0.367],0.010 [0.008 - 0.012]
