,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.574 [0.549 - 0.599],0.548 [0.544 - 0.553],0.549 [0.505 - 0.594],0.548 [0.544 - 0.553],0.013 [0.011 - 0.014],0.097 [0.053 - 0.143],0.024 [0.022 - 0.027]
Demographic,0.656 [0.632 - 0.679],0.626 [0.621 - 0.630],0.626 [0.586 - 0.669],0.626 [0.621 - 0.630],0.017 [0.015 - 0.019],0.252 [0.211 - 0.294],0.033 [0.030 - 0.037]
Protein+Demographic,0.652 [0.629 - 0.674],0.608 [0.604 - 0.612],0.609 [0.568 - 0.651],0.608 [0.604 - 0.612],0.016 [0.014 - 0.018],0.218 [0.175 - 0.260],0.031 [0.028 - 0.034]
