,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.549 [0.528 - 0.570],0.532 [0.528 - 0.536],0.532 [0.498 - 0.566],0.532 [0.527 - 0.536],0.019 [0.017 - 0.021],0.064 [0.030 - 0.098],0.037 [0.034 - 0.040]
Demographic,0.582 [0.564 - 0.600],0.557 [0.553 - 0.562],0.557 [0.526 - 0.591],0.557 [0.553 - 0.562],0.021 [0.019 - 0.023],0.114 [0.083 - 0.149],0.041 [0.037 - 0.044]
Protein+Demographic,0.581 [0.563 - 0.600],0.555 [0.550 - 0.559],0.555 [0.522 - 0.589],0.555 [0.550 - 0.559],0.021 [0.019 - 0.023],0.110 [0.075 - 0.145],0.040 [0.037 - 0.044]
