,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.580 [0.532 - 0.628],0.548 [0.544 - 0.552],0.546 [0.462 - 0.628],0.548 [0.544 - 0.552],0.004 [0.003 - 0.005],0.093 [0.008 - 0.175],0.008 [0.006 - 0.009]
Demographic,0.643 [0.598 - 0.684],0.603 [0.598 - 0.607],0.602 [0.525 - 0.677],0.603 [0.599 - 0.607],0.005 [0.004 - 0.006],0.204 [0.127 - 0.281],0.010 [0.008 - 0.011]
Protein+Demographic,0.614 [0.567 - 0.657],0.575 [0.570 - 0.579],0.578 [0.500 - 0.654],0.575 [0.570 - 0.579],0.004 [0.003 - 0.005],0.153 [0.072 - 0.230],0.009 [0.007 - 0.010]
