,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.758 [0.751 - 0.764],0.694 [0.690 - 0.698],0.694 [0.682 - 0.706],0.694 [0.690 - 0.698],0.250 [0.243 - 0.256],0.387 [0.376 - 0.400],0.367 [0.360 - 0.375]
Demographic,0.715 [0.709 - 0.722],0.659 [0.655 - 0.664],0.659 [0.648 - 0.671],0.659 [0.655 - 0.664],0.222 [0.216 - 0.228],0.319 [0.307 - 0.331],0.332 [0.324 - 0.339]
Protein+Demographic,0.761 [0.755 - 0.768],0.695 [0.691 - 0.699],0.695 [0.683 - 0.706],0.695 [0.691 - 0.699],0.251 [0.244 - 0.257],0.389 [0.377 - 0.402],0.368 [0.360 - 0.376]
