,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.683 [0.662 - 0.702],0.629 [0.625 - 0.633],0.629 [0.592 - 0.663],0.629 [0.625 - 0.633],0.023 [0.021 - 0.025],0.258 [0.222 - 0.292],0.044 [0.040 - 0.047]
Demographic,0.585 [0.563 - 0.607],0.562 [0.557 - 0.566],0.561 [0.525 - 0.599],0.562 [0.557 - 0.566],0.017 [0.015 - 0.019],0.123 [0.086 - 0.161],0.033 [0.030 - 0.036]
Protein+Demographic,0.684 [0.662 - 0.703],0.634 [0.630 - 0.639],0.635 [0.598 - 0.670],0.634 [0.630 - 0.639],0.023 [0.021 - 0.025],0.270 [0.230 - 0.304],0.045 [0.041 - 0.048]
