,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.570 - 0.624],0.573 [0.569 - 0.577],0.574 [0.527 - 0.622],0.573 [0.569 - 0.578],0.011 [0.010 - 0.013],0.147 [0.100 - 0.196],0.022 [0.020 - 0.025]
Demographic,0.628 [0.603 - 0.653],0.585 [0.581 - 0.589],0.584 [0.539 - 0.635],0.585 [0.581 - 0.589],0.012 [0.010 - 0.013],0.170 [0.123 - 0.220],0.023 [0.020 - 0.026]
Protein+Demographic,0.629 [0.603 - 0.656],0.598 [0.594 - 0.602],0.598 [0.550 - 0.645],0.598 [0.594 - 0.603],0.013 [0.011 - 0.014],0.196 [0.149 - 0.244],0.025 [0.021 - 0.028]
