,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.786 [0.771 - 0.804],0.715 [0.712 - 0.719],0.717 [0.683 - 0.751],0.715 [0.712 - 0.719],0.031 [0.029 - 0.034],0.432 [0.399 - 0.466],0.060 [0.055 - 0.065]
Demographic,0.735 [0.718 - 0.754],0.679 [0.675 - 0.683],0.679 [0.643 - 0.712],0.679 [0.675 - 0.683],0.027 [0.024 - 0.029],0.359 [0.322 - 0.392],0.051 [0.046 - 0.056]
Protein+Demographic,0.793 [0.778 - 0.810],0.731 [0.727 - 0.734],0.731 [0.698 - 0.766],0.731 [0.727 - 0.734],0.034 [0.031 - 0.037],0.461 [0.429 - 0.496],0.064 [0.059 - 0.070]
