,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.894 [0.847 - 0.932],0.806 [0.803 - 0.810],0.804 [0.718 - 0.877],0.806 [0.803 - 0.810],0.010 [0.008 - 0.013],0.610 [0.522 - 0.683],0.020 [0.016 - 0.025]
Demographic,0.619 [0.565 - 0.676],0.566 [0.561 - 0.571],0.562 [0.476 - 0.664],0.566 [0.561 - 0.571],0.003 [0.002 - 0.004],0.128 [0.042 - 0.231],0.006 [0.005 - 0.008]
Protein+Demographic,0.897 [0.852 - 0.935],0.825 [0.821 - 0.828],0.824 [0.740 - 0.896],0.825 [0.821 - 0.828],0.012 [0.009 - 0.014],0.649 [0.563 - 0.721],0.023 [0.018 - 0.028]
