,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.536 [0.509 - 0.566],0.536 [0.531 - 0.540],0.536 [0.495 - 0.584],0.536 [0.531 - 0.540],0.011 [0.010 - 0.012],0.071 [0.031 - 0.120],0.022 [0.019 - 0.024]
Demographic,0.604 [0.580 - 0.630],0.567 [0.563 - 0.571],0.567 [0.523 - 0.609],0.567 [0.563 - 0.571],0.012 [0.011 - 0.014],0.133 [0.091 - 0.176],0.024 [0.022 - 0.027]
Protein+Demographic,0.595 [0.569 - 0.621],0.562 [0.557 - 0.566],0.562 [0.515 - 0.610],0.562 [0.557 - 0.566],0.012 [0.011 - 0.014],0.124 [0.078 - 0.171],0.024 [0.021 - 0.027]
