,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.551 [0.496 - 0.602],0.549 [0.544 - 0.553],0.552 [0.467 - 0.642],0.549 [0.544 - 0.553],0.003 [0.003 - 0.004],0.101 [0.014 - 0.191],0.007 [0.005 - 0.008]
Demographic,0.492 [0.443 - 0.540],0.505 [0.501 - 0.510],0.504 [0.415 - 0.591],0.505 [0.501 - 0.510],0.003 [0.002 - 0.003],0.009 [-0.078 - 0.097],0.006 [0.004 - 0.007]
Protein+Demographic,0.572 [0.518 - 0.623],0.566 [0.562 - 0.571],0.570 [0.487 - 0.658],0.566 [0.562 - 0.571],0.004 [0.003 - 0.004],0.136 [0.053 - 0.225],0.007 [0.006 - 0.009]
