,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.731 [0.701 - 0.761],0.668 [0.663 - 0.672],0.668 [0.607 - 0.722],0.668 [0.663 - 0.672],0.013 [0.011 - 0.015],0.336 [0.276 - 0.389],0.025 [0.021 - 0.029]
Demographic,0.690 [0.657 - 0.724],0.645 [0.641 - 0.650],0.644 [0.588 - 0.702],0.645 [0.641 - 0.650],0.012 [0.010 - 0.013],0.290 [0.233 - 0.348],0.023 [0.019 - 0.026]
Protein+Demographic,0.744 [0.714 - 0.772],0.680 [0.676 - 0.685],0.678 [0.621 - 0.734],0.680 [0.676 - 0.685],0.014 [0.012 - 0.015],0.359 [0.299 - 0.414],0.027 [0.023 - 0.030]
