,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.644 [0.601 - 0.684],0.616 [0.612 - 0.620],0.613 [0.543 - 0.683],0.616 [0.612 - 0.620],0.006 [0.004 - 0.007],0.229 [0.160 - 0.301],0.011 [0.009 - 0.013]
Demographic,0.709 [0.671 - 0.746],0.645 [0.641 - 0.649],0.640 [0.567 - 0.707],0.645 [0.641 - 0.649],0.006 [0.005 - 0.007],0.285 [0.213 - 0.352],0.012 [0.010 - 0.015]
Protein+Demographic,0.700 [0.659 - 0.738],0.637 [0.633 - 0.642],0.636 [0.561 - 0.707],0.637 [0.633 - 0.642],0.006 [0.005 - 0.007],0.274 [0.198 - 0.345],0.012 [0.010 - 0.015]
