,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.586 [0.530 - 0.639],0.580 [0.575 - 0.584],0.580 [0.491 - 0.672],0.580 [0.575 - 0.584],0.004 [0.003 - 0.005],0.160 [0.071 - 0.251],0.007 [0.006 - 0.009]
Demographic,0.627 [0.582 - 0.668],0.595 [0.590 - 0.599],0.590 [0.507 - 0.675],0.595 [0.590 - 0.599],0.004 [0.003 - 0.005],0.185 [0.100 - 0.271],0.008 [0.006 - 0.010]
Protein+Demographic,0.612 [0.560 - 0.666],0.592 [0.587 - 0.596],0.582 [0.493 - 0.676],0.592 [0.587 - 0.596],0.004 [0.003 - 0.005],0.174 [0.083 - 0.268],0.008 [0.006 - 0.009]
