,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.626 [0.585 - 0.666],0.596 [0.592 - 0.601],0.597 [0.520 - 0.667],0.596 [0.592 - 0.601],0.006 [0.005 - 0.007],0.193 [0.117 - 0.263],0.012 [0.010 - 0.014]
Demographic,0.663 [0.619 - 0.705],0.623 [0.618 - 0.627],0.621 [0.553 - 0.689],0.623 [0.618 - 0.627],0.007 [0.006 - 0.008],0.244 [0.175 - 0.313],0.014 [0.011 - 0.016]
Protein+Demographic,0.673 [0.633 - 0.712],0.633 [0.628 - 0.638],0.632 [0.566 - 0.701],0.633 [0.628 - 0.637],0.007 [0.006 - 0.009],0.265 [0.200 - 0.336],0.014 [0.012 - 0.017]
