,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.877 [0.841 - 0.910],0.811 [0.807 - 0.814],0.804 [0.739 - 0.866],0.811 [0.808 - 0.814],0.014 [0.012 - 0.016],0.616 [0.550 - 0.676],0.027 [0.023 - 0.032]
Demographic,0.683 [0.637 - 0.726],0.638 [0.634 - 0.643],0.637 [0.560 - 0.709],0.638 [0.634 - 0.643],0.006 [0.005 - 0.007],0.276 [0.198 - 0.349],0.011 [0.009 - 0.014]
Protein+Demographic,0.879 [0.844 - 0.910],0.811 [0.808 - 0.814],0.804 [0.741 - 0.863],0.811 [0.807 - 0.814],0.014 [0.011 - 0.016],0.615 [0.553 - 0.674],0.027 [0.023 - 0.032]
