,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.683 [0.663 - 0.703],0.634 [0.630 - 0.638],0.635 [0.593 - 0.671],0.634 [0.630 - 0.638],0.018 [0.016 - 0.020],0.268 [0.227 - 0.306],0.035 [0.032 - 0.039]
Demographic,0.823 [0.807 - 0.838],0.751 [0.747 - 0.755],0.750 [0.717 - 0.785],0.751 [0.747 - 0.755],0.031 [0.028 - 0.034],0.501 [0.468 - 0.536],0.060 [0.054 - 0.066]
Protein+Demographic,0.819 [0.803 - 0.835],0.745 [0.741 - 0.748],0.745 [0.710 - 0.780],0.745 [0.741 - 0.748],0.030 [0.027 - 0.033],0.490 [0.455 - 0.525],0.058 [0.053 - 0.064]
