,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.460 [0.415 - 0.505],0.481 [0.477 - 0.485],0.479 [0.398 - 0.555],0.481 [0.477 - 0.485],0.003 [0.002 - 0.003],-0.040 [-0.119 - 0.035],0.005 [0.004 - 0.006]
Demographic,0.608 [0.566 - 0.649],0.593 [0.588 - 0.597],0.594 [0.518 - 0.671],0.593 [0.588 - 0.597],0.004 [0.003 - 0.005],0.186 [0.109 - 0.265],0.008 [0.007 - 0.010]
Protein+Demographic,0.542 [0.501 - 0.589],0.541 [0.536 - 0.545],0.537 [0.462 - 0.617],0.541 [0.536 - 0.545],0.003 [0.003 - 0.004],0.078 [0.004 - 0.157],0.007 [0.005 - 0.008]
