,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.498 [0.463 - 0.536],0.501 [0.496 - 0.505],0.498 [0.435 - 0.558],0.501 [0.496 - 0.505],0.006 [0.005 - 0.007],-0.002 [-0.064 - 0.059],0.012 [0.010 - 0.014]
Demographic,0.617 [0.585 - 0.651],0.583 [0.579 - 0.587],0.582 [0.521 - 0.642],0.583 [0.579 - 0.587],0.008 [0.007 - 0.010],0.165 [0.102 - 0.225],0.016 [0.014 - 0.019]
Protein+Demographic,0.571 [0.537 - 0.607],0.561 [0.556 - 0.566],0.561 [0.502 - 0.621],0.561 [0.556 - 0.566],0.008 [0.006 - 0.009],0.123 [0.064 - 0.183],0.015 [0.013 - 0.017]
