,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.653 [0.635 - 0.671],0.606 [0.602 - 0.610],0.605 [0.572 - 0.637],0.606 [0.602 - 0.610],0.026 [0.024 - 0.029],0.211 [0.178 - 0.243],0.050 [0.046 - 0.055]
Demographic,0.616 [0.598 - 0.634],0.587 [0.583 - 0.592],0.589 [0.555 - 0.619],0.587 [0.583 - 0.592],0.024 [0.022 - 0.026],0.177 [0.142 - 0.208],0.047 [0.043 - 0.051]
Protein+Demographic,0.659 [0.642 - 0.678],0.607 [0.603 - 0.611],0.608 [0.574 - 0.640],0.607 [0.603 - 0.611],0.026 [0.024 - 0.029],0.215 [0.180 - 0.248],0.050 [0.046 - 0.055]
