,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.626 [0.612 - 0.641],0.587 [0.583 - 0.592],0.588 [0.562 - 0.613],0.587 [0.583 - 0.592],0.044 [0.041 - 0.046],0.175 [0.149 - 0.200],0.081 [0.076 - 0.086]
Demographic,0.694 [0.681 - 0.708],0.646 [0.642 - 0.650],0.645 [0.621 - 0.672],0.646 [0.641 - 0.650],0.055 [0.052 - 0.058],0.291 [0.267 - 0.318],0.101 [0.095 - 0.107]
Protein+Demographic,0.689 [0.675 - 0.703],0.644 [0.640 - 0.648],0.644 [0.621 - 0.670],0.644 [0.640 - 0.649],0.055 [0.051 - 0.058],0.288 [0.265 - 0.314],0.101 [0.095 - 0.106]
