,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.796 [0.753 - 0.835],0.716 [0.712 - 0.721],0.710 [0.637 - 0.782],0.716 [0.712 - 0.721],0.010 [0.008 - 0.012],0.426 [0.352 - 0.499],0.019 [0.016 - 0.023]
Demographic,0.573 [0.516 - 0.623],0.565 [0.561 - 0.570],0.565 [0.482 - 0.649],0.565 [0.561 - 0.570],0.005 [0.004 - 0.006],0.131 [0.047 - 0.216],0.010 [0.008 - 0.012]
Protein+Demographic,0.798 [0.755 - 0.836],0.720 [0.716 - 0.725],0.718 [0.644 - 0.788],0.720 [0.716 - 0.725],0.010 [0.008 - 0.012],0.439 [0.365 - 0.509],0.020 [0.016 - 0.024]
