,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.652 [0.614 - 0.690],0.597 [0.592 - 0.601],0.599 [0.525 - 0.673],0.597 [0.592 - 0.601],0.005 [0.004 - 0.006],0.196 [0.121 - 0.271],0.010 [0.008 - 0.012]
Demographic,0.716 [0.675 - 0.749],0.680 [0.676 - 0.685],0.682 [0.605 - 0.745],0.681 [0.677 - 0.685],0.007 [0.006 - 0.009],0.363 [0.285 - 0.425],0.014 [0.012 - 0.017]
Protein+Demographic,0.693 [0.654 - 0.732],0.680 [0.676 - 0.684],0.677 [0.601 - 0.744],0.680 [0.676 - 0.684],0.007 [0.006 - 0.009],0.357 [0.280 - 0.422],0.014 [0.012 - 0.017]
