,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.493 [0.444 - 0.539],0.489 [0.485 - 0.493],0.489 [0.413 - 0.571],0.489 [0.485 - 0.493],0.003 [0.002 - 0.003],-0.021 [-0.101 - 0.061],0.005 [0.004 - 0.006]
Demographic,0.550 [0.500 - 0.597],0.534 [0.530 - 0.538],0.535 [0.453 - 0.614],0.534 [0.530 - 0.538],0.003 [0.002 - 0.004],0.069 [-0.012 - 0.151],0.006 [0.005 - 0.007]
Protein+Demographic,0.497 [0.449 - 0.546],0.511 [0.507 - 0.516],0.509 [0.430 - 0.593],0.511 [0.507 - 0.516],0.003 [0.002 - 0.003],0.020 [-0.059 - 0.103],0.005 [0.004 - 0.007]
