,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.568 [0.547 - 0.588],0.551 [0.547 - 0.555],0.551 [0.512 - 0.591],0.551 [0.547 - 0.555],0.015 [0.014 - 0.017],0.102 [0.063 - 0.142],0.030 [0.027 - 0.033]
Demographic,0.607 [0.585 - 0.628],0.575 [0.570 - 0.579],0.575 [0.537 - 0.609],0.575 [0.570 - 0.579],0.017 [0.015 - 0.019],0.150 [0.111 - 0.186],0.033 [0.030 - 0.036]
Protein+Demographic,0.616 [0.595 - 0.640],0.592 [0.588 - 0.597],0.592 [0.556 - 0.629],0.592 [0.589 - 0.597],0.018 [0.016 - 0.020],0.185 [0.147 - 0.222],0.035 [0.032 - 0.038]
