,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.692 [0.686 - 0.698],0.640 [0.635 - 0.645],0.640 [0.631 - 0.649],0.640 [0.635 - 0.645],0.371 [0.364 - 0.378],0.280 [0.269 - 0.290],0.470 [0.463 - 0.477]
Demographic,0.656 [0.651 - 0.662],0.617 [0.612 - 0.621],0.617 [0.608 - 0.626],0.617 [0.611 - 0.622],0.349 [0.342 - 0.355],0.234 [0.224 - 0.244],0.445 [0.439 - 0.452]
Protein+Demographic,0.694 [0.689 - 0.700],0.642 [0.637 - 0.646],0.642 [0.633 - 0.652],0.642 [0.637 - 0.647],0.373 [0.366 - 0.380],0.284 [0.273 - 0.294],0.472 [0.465 - 0.479]
