,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.527 [0.473 - 0.575],0.516 [0.512 - 0.520],0.515 [0.423 - 0.602],0.516 [0.512 - 0.520],0.003 [0.002 - 0.003],0.031 [-0.062 - 0.120],0.005 [0.004 - 0.007]
Demographic,0.535 [0.490 - 0.575],0.536 [0.531 - 0.540],0.536 [0.448 - 0.621],0.536 [0.531 - 0.540],0.003 [0.002 - 0.004],0.071 [-0.016 - 0.157],0.006 [0.004 - 0.007]
Protein+Demographic,0.539 [0.491 - 0.585],0.501 [0.497 - 0.506],0.500 [0.415 - 0.587],0.501 [0.497 - 0.506],0.003 [0.002 - 0.003],0.001 [-0.085 - 0.089],0.005 [0.004 - 0.006]
