,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.768 [0.722 - 0.813],0.671 [0.667 - 0.675],0.685 [0.608 - 0.769],0.671 [0.667 - 0.675],0.005 [0.004 - 0.006],0.356 [0.279 - 0.441],0.010 [0.008 - 0.013]
Demographic,0.650 [0.604 - 0.695],0.609 [0.605 - 0.613],0.608 [0.525 - 0.687],0.609 [0.605 - 0.613],0.004 [0.003 - 0.005],0.217 [0.133 - 0.296],0.008 [0.006 - 0.010]
Protein+Demographic,0.756 [0.709 - 0.803],0.684 [0.680 - 0.688],0.678 [0.597 - 0.756],0.684 [0.680 - 0.687],0.005 [0.004 - 0.007],0.362 [0.281 - 0.440],0.011 [0.009 - 0.013]
