,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.492 [0.441 - 0.539],0.500 [0.496 - 0.505],0.504 [0.421 - 0.586],0.500 [0.496 - 0.505],0.003 [0.002 - 0.003],0.006 [-0.079 - 0.088],0.005 [0.004 - 0.006]
Demographic,0.564 [0.516 - 0.614],0.556 [0.552 - 0.560],0.556 [0.475 - 0.640],0.556 [0.552 - 0.560],0.003 [0.002 - 0.004],0.113 [0.031 - 0.196],0.006 [0.005 - 0.008]
Protein+Demographic,0.511 [0.459 - 0.558],0.514 [0.509 - 0.518],0.515 [0.423 - 0.600],0.514 [0.509 - 0.518],0.003 [0.002 - 0.003],0.028 [-0.063 - 0.112],0.005 [0.004 - 0.007]
