,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.871 [0.856 - 0.885],0.786 [0.782 - 0.790],0.787 [0.756 - 0.817],0.786 [0.781 - 0.790],0.065 [0.059 - 0.070],0.573 [0.540 - 0.604],0.120 [0.110 - 0.129]
Demographic,0.854 [0.839 - 0.868],0.771 [0.766 - 0.775],0.772 [0.739 - 0.801],0.771 [0.766 - 0.775],0.060 [0.055 - 0.065],0.543 [0.510 - 0.571],0.111 [0.102 - 0.119]
Protein+Demographic,0.888 [0.874 - 0.901],0.807 [0.803 - 0.811],0.806 [0.775 - 0.834],0.807 [0.803 - 0.811],0.073 [0.067 - 0.079],0.613 [0.582 - 0.642],0.134 [0.123 - 0.144]
