,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.549 [0.518 - 0.580],0.546 [0.542 - 0.550],0.548 [0.495 - 0.601],0.546 [0.542 - 0.550],0.008 [0.007 - 0.009],0.093 [0.041 - 0.145],0.015 [0.013 - 0.017]
Demographic,0.576 [0.548 - 0.604],0.546 [0.542 - 0.550],0.543 [0.494 - 0.598],0.546 [0.542 - 0.550],0.008 [0.007 - 0.009],0.089 [0.039 - 0.144],0.015 [0.013 - 0.017]
Protein+Demographic,0.576 [0.548 - 0.608],0.559 [0.554 - 0.563],0.557 [0.509 - 0.611],0.559 [0.555 - 0.563],0.008 [0.007 - 0.009],0.116 [0.067 - 0.171],0.016 [0.014 - 0.018]
