,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.609 [0.588 - 0.633],0.576 [0.572 - 0.580],0.576 [0.542 - 0.615],0.576 [0.572 - 0.581],0.017 [0.015 - 0.019],0.152 [0.118 - 0.192],0.033 [0.030 - 0.036]
Demographic,0.681 [0.661 - 0.700],0.637 [0.633 - 0.640],0.637 [0.598 - 0.673],0.637 [0.633 - 0.640],0.022 [0.020 - 0.024],0.274 [0.235 - 0.310],0.042 [0.038 - 0.046]
Protein+Demographic,0.684 [0.664 - 0.702],0.632 [0.628 - 0.637],0.631 [0.594 - 0.668],0.632 [0.628 - 0.637],0.021 [0.019 - 0.024],0.264 [0.225 - 0.300],0.042 [0.038 - 0.045]
