,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.536 - 0.578],0.534 [0.529 - 0.538],0.533 [0.496 - 0.570],0.534 [0.529 - 0.538],0.016 [0.014 - 0.017],0.067 [0.028 - 0.104],0.030 [0.027 - 0.033]
Demographic,0.611 [0.592 - 0.631],0.588 [0.584 - 0.593],0.588 [0.553 - 0.623],0.588 [0.584 - 0.593],0.019 [0.018 - 0.021],0.177 [0.141 - 0.212],0.038 [0.034 - 0.041]
Protein+Demographic,0.610 [0.590 - 0.630],0.569 [0.565 - 0.573],0.571 [0.537 - 0.607],0.569 [0.565 - 0.573],0.018 [0.016 - 0.020],0.141 [0.105 - 0.176],0.035 [0.032 - 0.038]
