,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.593 [0.562 - 0.623],0.562 [0.558 - 0.567],0.568 [0.507 - 0.619],0.562 [0.558 - 0.567],0.007 [0.006 - 0.008],0.130 [0.069 - 0.181],0.015 [0.012 - 0.017]
Demographic,0.672 [0.649 - 0.698],0.626 [0.622 - 0.630],0.628 [0.570 - 0.687],0.626 [0.622 - 0.630],0.009 [0.008 - 0.011],0.254 [0.196 - 0.313],0.019 [0.016 - 0.022]
Protein+Demographic,0.680 [0.656 - 0.703],0.620 [0.616 - 0.624],0.623 [0.567 - 0.674],0.620 [0.616 - 0.624],0.009 [0.008 - 0.011],0.243 [0.187 - 0.294],0.018 [0.016 - 0.021]
