,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.552 [0.499 - 0.607],0.537 [0.530 - 0.544],0.536 [0.447 - 0.633],0.537 [0.530 - 0.544],0.007 [0.005 - 0.009],0.074 [-0.017 - 0.172],0.013 [0.010 - 0.017]
Demographic,0.596 [0.548 - 0.643],0.569 [0.562 - 0.576],0.572 [0.482 - 0.667],0.569 [0.562 - 0.576],0.008 [0.006 - 0.010],0.141 [0.053 - 0.235],0.015 [0.012 - 0.019]
Protein+Demographic,0.592 [0.534 - 0.644],0.568 [0.561 - 0.575],0.564 [0.462 - 0.656],0.568 [0.561 - 0.575],0.008 [0.006 - 0.010],0.133 [0.033 - 0.222],0.015 [0.011 - 0.019]
