,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.583 [0.525 - 0.633],0.565 [0.560 - 0.569],0.564 [0.461 - 0.649],0.565 [0.560 - 0.569],0.003 [0.002 - 0.003],0.128 [0.027 - 0.214],0.005 [0.004 - 0.007]
Demographic,0.568 [0.513 - 0.615],0.546 [0.542 - 0.550],0.539 [0.441 - 0.633],0.546 [0.542 - 0.550],0.002 [0.002 - 0.003],0.085 [-0.012 - 0.179],0.005 [0.004 - 0.006]
Protein+Demographic,0.604 [0.550 - 0.655],0.574 [0.570 - 0.578],0.570 [0.476 - 0.661],0.574 [0.570 - 0.578],0.003 [0.002 - 0.003],0.144 [0.048 - 0.236],0.005 [0.004 - 0.007]
