,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.660 [0.653 - 0.667],0.615 [0.610 - 0.620],0.615 [0.604 - 0.627],0.615 [0.610 - 0.620],0.217 [0.212 - 0.223],0.230 [0.218 - 0.243],0.321 [0.314 - 0.329]
Demographic,0.648 [0.641 - 0.655],0.607 [0.603 - 0.612],0.607 [0.595 - 0.619],0.607 [0.602 - 0.612],0.212 [0.206 - 0.217],0.215 [0.202 - 0.228],0.314 [0.306 - 0.321]
Protein+Demographic,0.672 [0.665 - 0.679],0.626 [0.621 - 0.631],0.626 [0.615 - 0.637],0.626 [0.621 - 0.631],0.225 [0.219 - 0.231],0.252 [0.240 - 0.265],0.331 [0.324 - 0.339]
