,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.754 [0.718 - 0.788],0.702 [0.690 - 0.714],0.704 [0.638 - 0.765],0.701 [0.689 - 0.715],0.091 [0.077 - 0.105],0.405 [0.336 - 0.465],0.161 [0.138 - 0.184]
Demographic,0.593 [0.554 - 0.632],0.571 [0.557 - 0.584],0.574 [0.510 - 0.640],0.570 [0.556 - 0.584],0.054 [0.045 - 0.063],0.143 [0.078 - 0.213],0.098 [0.082 - 0.114]
Protein+Demographic,0.771 [0.736 - 0.804],0.714 [0.703 - 0.726],0.717 [0.657 - 0.774],0.714 [0.702 - 0.726],0.096 [0.082 - 0.111],0.431 [0.371 - 0.490],0.169 [0.147 - 0.193]
