,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.851 [0.810 - 0.888],0.790 [0.776 - 0.802],0.762 [0.683 - 0.833],0.791 [0.777 - 0.803],0.093 [0.075 - 0.111],0.552 [0.471 - 0.626],0.166 [0.136 - 0.195]
Demographic,0.570 [0.515 - 0.620],0.533 [0.518 - 0.549],0.534 [0.443 - 0.619],0.533 [0.518 - 0.549],0.031 [0.024 - 0.039],0.067 [-0.027 - 0.152],0.059 [0.045 - 0.073]
Protein+Demographic,0.848 [0.806 - 0.886],0.761 [0.748 - 0.774],0.761 [0.681 - 0.840],0.761 [0.748 - 0.775],0.083 [0.067 - 0.099],0.522 [0.439 - 0.600],0.150 [0.122 - 0.176]
