,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.532 [0.502 - 0.562],0.536 [0.532 - 0.540],0.535 [0.482 - 0.586],0.536 [0.532 - 0.540],0.008 [0.007 - 0.010],0.071 [0.018 - 0.123],0.016 [0.014 - 0.019]
Demographic,0.586 [0.556 - 0.613],0.578 [0.574 - 0.582],0.577 [0.527 - 0.626],0.578 [0.574 - 0.582],0.010 [0.009 - 0.011],0.155 [0.106 - 0.204],0.019 [0.017 - 0.022]
Protein+Demographic,0.562 [0.534 - 0.591],0.548 [0.544 - 0.553],0.548 [0.501 - 0.596],0.548 [0.544 - 0.553],0.009 [0.008 - 0.010],0.097 [0.048 - 0.144],0.017 [0.015 - 0.020]
