,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.502 [0.460 - 0.546],0.530 [0.525 - 0.535],0.529 [0.457 - 0.601],0.530 [0.525 - 0.535],0.004 [0.004 - 0.005],0.058 [-0.016 - 0.130],0.009 [0.007 - 0.011]
Demographic,0.627 [0.589 - 0.666],0.593 [0.588 - 0.598],0.593 [0.523 - 0.667],0.594 [0.589 - 0.598],0.006 [0.005 - 0.007],0.186 [0.115 - 0.262],0.011 [0.009 - 0.014]
Protein+Demographic,0.610 [0.569 - 0.649],0.578 [0.573 - 0.582],0.588 [0.513 - 0.659],0.578 [0.573 - 0.582],0.005 [0.004 - 0.006],0.165 [0.090 - 0.237],0.011 [0.009 - 0.013]
