,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.572 [0.550 - 0.594],0.552 [0.546 - 0.559],0.552 [0.516 - 0.592],0.552 [0.546 - 0.559],0.037 [0.033 - 0.041],0.105 [0.068 - 0.144],0.070 [0.063 - 0.077]
Demographic,0.616 [0.595 - 0.636],0.583 [0.577 - 0.590],0.584 [0.548 - 0.619],0.583 [0.577 - 0.590],0.042 [0.038 - 0.046],0.167 [0.129 - 0.201],0.079 [0.072 - 0.086]
Protein+Demographic,0.610 [0.588 - 0.631],0.590 [0.584 - 0.596],0.591 [0.553 - 0.629],0.590 [0.584 - 0.596],0.043 [0.039 - 0.047],0.182 [0.143 - 0.219],0.081 [0.073 - 0.088]
