,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.718 [0.708 - 0.729],0.662 [0.658 - 0.666],0.663 [0.640 - 0.684],0.662 [0.658 - 0.666],0.063 [0.060 - 0.067],0.325 [0.302 - 0.347],0.115 [0.109 - 0.121]
Demographic,0.687 [0.676 - 0.699],0.631 [0.627 - 0.635],0.630 [0.608 - 0.655],0.631 [0.626 - 0.635],0.055 [0.052 - 0.059],0.260 [0.238 - 0.286],0.102 [0.096 - 0.108]
Protein+Demographic,0.725 [0.714 - 0.735],0.666 [0.662 - 0.670],0.666 [0.644 - 0.689],0.666 [0.662 - 0.670],0.064 [0.061 - 0.068],0.333 [0.310 - 0.356],0.117 [0.111 - 0.123]
