,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.792 [0.776 - 0.807],0.725 [0.721 - 0.729],0.725 [0.696 - 0.754],0.725 [0.720 - 0.729],0.051 [0.047 - 0.054],0.450 [0.420 - 0.479],0.095 [0.088 - 0.101]
Demographic,0.792 [0.778 - 0.807],0.721 [0.716 - 0.724],0.720 [0.691 - 0.750],0.721 [0.716 - 0.725],0.050 [0.046 - 0.054],0.441 [0.412 - 0.471],0.093 [0.087 - 0.100]
Protein+Demographic,0.822 [0.807 - 0.835],0.743 [0.739 - 0.747],0.743 [0.713 - 0.772],0.743 [0.739 - 0.747],0.056 [0.052 - 0.059],0.486 [0.454 - 0.516],0.103 [0.096 - 0.110]
