,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.502 [0.473 - 0.533],0.493 [0.488 - 0.497],0.497 [0.446 - 0.551],0.493 [0.488 - 0.497],0.006 [0.006 - 0.007],-0.011 [-0.061 - 0.043],0.013 [0.011 - 0.015]
Demographic,0.613 [0.584 - 0.641],0.572 [0.568 - 0.577],0.571 [0.519 - 0.623],0.572 [0.568 - 0.577],0.009 [0.008 - 0.010],0.144 [0.091 - 0.194],0.017 [0.015 - 0.020]
Protein+Demographic,0.583 [0.548 - 0.616],0.563 [0.559 - 0.568],0.564 [0.514 - 0.616],0.563 [0.559 - 0.568],0.009 [0.007 - 0.010],0.128 [0.076 - 0.181],0.017 [0.014 - 0.019]
