,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.622 [0.577 - 0.667],0.601 [0.597 - 0.606],0.601 [0.534 - 0.675],0.601 [0.597 - 0.606],0.006 [0.005 - 0.007],0.202 [0.137 - 0.276],0.012 [0.010 - 0.014]
Demographic,0.610 [0.568 - 0.650],0.578 [0.574 - 0.583],0.581 [0.506 - 0.649],0.578 [0.574 - 0.583],0.006 [0.005 - 0.007],0.159 [0.086 - 0.227],0.011 [0.009 - 0.013]
Protein+Demographic,0.615 [0.567 - 0.659],0.576 [0.571 - 0.581],0.574 [0.497 - 0.644],0.576 [0.571 - 0.581],0.005 [0.004 - 0.007],0.150 [0.074 - 0.220],0.011 [0.009 - 0.013]
