,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.535 [0.512 - 0.557],0.524 [0.520 - 0.529],0.524 [0.484 - 0.563],0.524 [0.520 - 0.529],0.015 [0.013 - 0.016],0.048 [0.009 - 0.089],0.029 [0.026 - 0.032]
Demographic,0.586 [0.562 - 0.607],0.560 [0.556 - 0.565],0.561 [0.521 - 0.600],0.560 [0.556 - 0.565],0.017 [0.015 - 0.019],0.121 [0.082 - 0.160],0.033 [0.030 - 0.036]
Protein+Demographic,0.586 [0.566 - 0.608],0.573 [0.568 - 0.578],0.573 [0.536 - 0.610],0.573 [0.568 - 0.577],0.018 [0.016 - 0.020],0.145 [0.109 - 0.183],0.035 [0.031 - 0.038]
