,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.492 [0.470 - 0.515],0.496 [0.491 - 0.500],0.495 [0.456 - 0.533],0.496 [0.491 - 0.500],0.012 [0.011 - 0.014],-0.009 [-0.050 - 0.030],0.024 [0.021 - 0.027]
Demographic,0.512 [0.488 - 0.534],0.502 [0.498 - 0.507],0.503 [0.461 - 0.540],0.502 [0.498 - 0.507],0.013 [0.011 - 0.014],0.005 [-0.037 - 0.042],0.025 [0.022 - 0.027]
Protein+Demographic,0.516 [0.494 - 0.538],0.508 [0.504 - 0.512],0.510 [0.470 - 0.547],0.508 [0.504 - 0.512],0.013 [0.012 - 0.014],0.017 [-0.021 - 0.057],0.025 [0.023 - 0.028]
