Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22792,95,0.93 [0.73-1.18],0.5483085432930672
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23405,175,0.95 [0.80-1.12],0.5300134466958693
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23175,1132,0.99 [0.92-1.05],0.6757726011494647
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Candidiasis,23426,396,0.94 [0.84-1.06],0.3161422546881272
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22703,2958,1.02 [0.99-1.06],0.2104316494196037
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22907,2419,1.01 [0.97-1.05],0.615990192039167
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23193,1152,1.04 [0.98-1.10],0.236824788633485
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23337,78,0.96 [0.74-1.23],0.7302450276903667
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21877,675,0.99 [0.91-1.07],0.7592334207645447
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21152,783,0.98 [0.91-1.06],0.6679572571032806
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21194,213,0.91 [0.78-1.08],0.288122750809641
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16425,1390,0.95 [0.89-1.01],0.0757426899434605
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20993,308,0.97 [0.85-1.10],0.5881306402306085
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23378,1337,1.03 [0.98-1.09],0.2646870443077606
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Mycoses,23479,449,0.98 [0.88-1.09],0.6922844272525388
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22841,798,1.00 [0.93-1.08],0.975861759245041
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23437,740,0.99 [0.91-1.07],0.7336698027454136
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22216,175,0.95 [0.80-1.13],0.5529488826789538
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23538,38,0.97 [0.68-1.39],0.8688410128772658
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23354,657,0.99 [0.91-1.08],0.7830442849082361
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23333,74,0.88 [0.66-1.18],0.3874771784484928
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23453,164,0.76 [0.60-0.96],0.0200737407047749
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23439,150,0.75 [0.58-0.96],0.021006337266443
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22339,296,1.00 [0.89-1.13],0.974419548906678
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,22263,220,0.98 [0.85-1.14],0.794193226171945
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,22140,99,1.05 [0.86-1.28],0.6260719862414492
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23516,33,1.10 [0.79-1.52],0.5775745734184574
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23470,139,1.01 [0.85-1.20],0.9101053111808926
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Viral warts,23372,41,1.03 [0.75-1.41],0.8577254165360486
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23400,69,1.03 [0.81-1.32],0.7932283456439708
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm,23295,201,0.94 [0.80-1.11],0.4596816997775492
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23449,58,0.86 [0.62-1.21],0.3907393182955669
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23438,59,1.15 [0.93-1.43],0.1998766196411548
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23284,1037,0.95 [0.89-1.02],0.1535339924014448
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of meninges,23514,73,1.16 [0.95-1.41],0.1409845642529625
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23479,59,0.94 [0.70-1.27],0.690017713223036
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,23506,114,0.97 [0.79-1.20],0.7840190261696285
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm of ovary,23467,147,0.98 [0.81-1.17],0.7835557141041326
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Ascending colon,23518,236,0.94 [0.80-1.09],0.3855950731158725
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Caecum,23524,214,1.01 [0.87-1.16],0.9159591625353368
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23458,58,1.13 [0.89-1.42],0.315498285790708
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Descending colon,23522,131,1.00 [0.83-1.20],0.9599526122227068
CD3G,T-cell surface glycoprotein CD3 gamma chain,Chapter II Neoplasms,Benign neoplasm: Rectum,23483,238,0.86 [0.73-1.02],0.0797633916571144
