Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",26255,119,0.88 [0.70-1.09],0.2358253392944765
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",26989,200,1.05 [0.92-1.20],0.4779847802867601
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26710,1319,0.97 [0.92-1.03],0.303099245539085
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Candidiasis,27016,466,1.07 [0.99-1.17],0.0888771493036767
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,26170,3457,1.01 [0.98-1.05],0.4606168934482153
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26399,2852,1.03 [0.99-1.06],0.1623402305921779
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,26734,1366,1.01 [0.96-1.07],0.6337903900439099
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,26913,91,1.15 [0.96-1.37],0.1193256926883646
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,25172,805,1.05 [0.98-1.12],0.1594704705781453
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,24355,947,1.02 [0.95-1.08],0.6147836398178528
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,24365,254,1.02 [0.91-1.16],0.6991324573960654
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18968,1663,1.02 [0.97-1.07],0.3595447892042016
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24149,369,1.02 [0.92-1.13],0.6460656631908175
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26953,1585,1.02 [0.97-1.07],0.3778313963969452
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Mycoses,27078,528,1.07 [0.99-1.16],0.0728089231130636
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26327,936,1.00 [0.93-1.06],0.8911358390883232
IKZF2,Zinc finger protein Helios,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27023,887,1.03 [0.96-1.10],0.3879045910511439
