Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PAPPA,Pappalysin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,49422,126,1.99 [1.45-2.73],2.247922317620834e-05
PAPPA,Pappalysin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,50182,542,1.46 [1.24-1.72],3.793669023364928e-06
PAPPA,Pappalysin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",50086,446,1.48 [1.24-1.77],1.3008929202045472e-05
PAPPA,Pappalysin-1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",50221,147,1.96 [1.46-2.65],9.94755889863706e-06
PAPPA,Pappalysin-1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",37325,3445,1.34 [1.25-1.43],9.370761516006712e-19
PAPPA,Pappalysin-1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",37802,3394,1.34 [1.25-1.43],1.1683764915004436e-18
PAPPA,Pappalysin-1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,48579,5427,1.22 [1.16-1.28],9.438766912870397e-14
PAPPA,Pappalysin-1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,46503,10284,1.11 [1.07-1.16],2.896942467789865e-08
PAPPA,Pappalysin-1,Chapter XI Diseases of the digestive system,Alcoholic liver disease,48809,141,2.04 [1.52-2.74],1.8029526155618392e-06
PAPPA,Pappalysin-1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",50272,198,1.87 [1.44-2.42],2.851601023611176e-06
PAPPA,Pappalysin-1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,48911,243,1.84 [1.45-2.32],3.424246710055516e-07
PAPPA,Pappalysin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,48636,2177,1.19 [1.09-1.29],4.189259163457189e-05
