Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KIAA2013,Uncharacterized protein KIAA2013,Chapter XI Diseases of the digestive system,Coeliac disease,41832,199,1.46 [1.27-1.68],1.81426286219262e-07
KIAA2013,Uncharacterized protein KIAA2013,Chapter XI Diseases of the digestive system,Intestinal malabsorption,41870,237,1.39 [1.20-1.60],5.54700850610844e-06
