Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic gastritis,BST2,Bone marrow stromal antigen 2,18246,266,1.73 [1.48-2.03],5.590543175111129e-12
Chapter XI Diseases of the digestive system,Chronic gastritis,CD22,B-cell receptor CD22,18293,267,1.86 [1.51-2.29],4.1948510541178864e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,CD83,CD83 antigen,18063,265,2.25 [1.69-2.98],2.056030148233328e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,CHGA,Chromogranin-A,15742,218,1.57 [1.38-1.78],3.2230676742456208e-12
Chapter XI Diseases of the digestive system,Chronic gastritis,GAST,Gastrin,15680,221,1.44 [1.34-1.56],5.794066380296536e-21
Chapter XI Diseases of the digestive system,Chronic gastritis,GDF15,Growth/differentiation factor 15,18315,271,1.76 [1.44-2.14],2.2395630315636338e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,PDCD1,Programmed cell death protein 1,18215,269,1.88 [1.52-2.33],7.394437509920646e-09
Chapter XI Diseases of the digestive system,Chronic gastritis,REG3A,Regenerating islet-derived protein 3-alpha,18315,271,1.52 [1.31-1.76],3.4031465868986646e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF1,Trefoil factor 1,18016,261,1.50 [1.34-1.68],1.1586415415974932e-12
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF2,Trefoil factor 2,18117,265,1.60 [1.35-1.89],8.269597474201277e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,17941,261,1.70 [1.42-2.04],1.0255393828141746e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,TREM2,Triggering receptor expressed on myeloid cells 2,18053,264,1.70 [1.41-2.05],2.8933178339133962e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,VCAM1,Vascular cell adhesion protein 1,18155,267,2.69 [1.88-3.85],6.310000485149652e-08
