Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22867,1374,1.18 [1.11-1.24],1.4832358566665833e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,23170,1393,1.71 [1.43-2.03],1.917531954898852e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19601,1184,1.43 [1.31-1.57],1.8414650195961164e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA2,Adenosine deaminase 2,23293,1397,1.43 [1.29-1.59],1.235179120871254e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19690,1188,1.63 [1.41-1.88],6.10367583244304e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23588,1418,1.53 [1.31-1.78],3.8585079695413063e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,20297,1223,1.70 [1.47-1.96],8.910562080241288e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADM,Pro-adrenomedullin,23617,1416,1.89 [1.58-2.27],5.60479441793832e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,22725,1355,1.21 [1.15-1.27],8.232276806681804e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANGPTL4,Angiopoietin-related protein 4,23463,1414,1.44 [1.29-1.59],7.680454387525937e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ANXA10,Annexin A10,22895,1378,1.18 [1.12-1.25],1.3997604438616102e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AREG,Amphiregulin,23306,1389,2.05 [1.85-2.26],4.1905226577449064e-45
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ASGR1,Asialoglycoprotein receptor 1,23213,1396,1.69 [1.46-1.96],2.006181880434779e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ASGR2,Asialoglycoprotein receptor 2,20317,1218,1.78 [1.46-2.17],1.6431122507920517e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,B2M,Beta-2-microglobulin,20314,1223,1.50 [1.37-1.65],1.0895791073781114e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,22867,1374,1.22 [1.14-1.31],3.0713635449042095e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BAMBI,BMP and activin membrane-bound inhibitor homolog,22867,1374,1.65 [1.43-1.91],1.7220590796339944e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BSG,Basigin,23649,1416,2.16 [1.73-2.70],1.064038300927979e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,BST2,Bone marrow stromal antigen 2,23625,1419,1.39 [1.29-1.50],3.898280236981272e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C1QA,Complement C1q subcomponent subunit A,23577,1408,2.02 [1.65-2.46],5.561337278696155e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,C7,Complement component C7,19825,1195,1.98 [1.67-2.35],2.013029374987948e-15
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CA9,Carbonic anhydrase 9,23617,1416,1.62 [1.48-1.77],1.0173205401828459e-26
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CALCB,Calcitonin gene-related peptide 2,20241,1216,1.38 [1.22-1.55],8.50026385518141e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCDC80,Coiled-coil domain-containing protein 80,23410,1398,1.46 [1.28-1.66],6.0567952291452326e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL20,C-C motif chemokine 20,23688,1418,1.23 [1.18-1.29],1.768585820082599e-19
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CCL25,C-C motif chemokine 25,23688,1418,1.42 [1.29-1.56],4.041391789097312e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD14,Monocyte differentiation antigen CD14,22972,1376,1.43 [1.28-1.60],6.110789261582577e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD160,CD160 antigen,23688,1418,1.32 [1.20-1.45],9.101554646610317e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD27,CD27 antigen,23477,1408,1.64 [1.48-1.81],7.4692076844571445e-22
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD274,Programmed cell death 1 ligand 1,23213,1396,1.54 [1.35-1.75],6.655582836399582e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300C,CMRF35-like molecule 6,23625,1419,1.47 [1.29-1.67],4.52136695457968e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD300E,CMRF35-like molecule 2,23553,1412,1.47 [1.32-1.64],1.2270974793747073e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD302,CD302 antigen,23306,1389,1.63 [1.42-1.88],6.223748949200437e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD48,CD48 antigen,23463,1414,1.54 [1.33-1.80],1.630370430961541e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD72,B-cell differentiation antigen CD72,19834,1177,1.44 [1.27-1.63],1.113036928584678e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD74,HLA class II histocompatibility antigen gamma chain,23625,1419,1.63 [1.44-1.86],8.186970549248368e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD79B,B-cell antigen receptor complex-associated protein beta chain,23688,1418,1.39 [1.27-1.53],1.0223033450190972e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD80,T-lymphocyte activation antigen CD80,20292,1222,1.70 [1.47-1.97],1.39396549748762e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CD83,CD83 antigen,23391,1408,1.60 [1.41-1.82],1.266992899796746e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDCP1,CUB domain-containing protein 1,23213,1396,1.28 [1.18-1.38],1.500973371344869e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CDH2,Cadherin-2,23410,1398,1.47 [1.29-1.68],6.525758684340399e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,20226,1210,0.80 [0.75-0.85],2.3993698839960267e-11
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,22582,1354,1.23 [1.14-1.33],5.0077087689475816e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20241,1216,1.68 [1.52-1.87],2.9150426166697426e-22
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHCHD6,MICOS complex subunit MIC25,20220,1210,1.74 [1.50-2.02],4.712153239771673e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHGA,Chromogranin-A,20297,1223,1.26 [1.19-1.33],7.75093765800271e-17
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CHI3L1,Chitinase-3-like protein 1,22917,1373,1.21 [1.15-1.28],1.199269688600943e-12
Chapter XI Diseases of the digestive system,Diseases of the digestive system,CKAP4,Cytoskeleton-associated protein 4,23571,1409,1.84 [1.60-2.12],1.3368628424244164e-17
