Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CALY,Neuron-specific vesicular protein calcyon,17558,214,1.67 [1.38-2.01],7.778642312035514e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,RBFOX3,RNA binding protein fox-1 homolog 3,18151,223,2.00 [1.63-2.45],3.2833203115514634e-11
