Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,ACVRL1,Serine/threonine-protein kinase receptor R3,23208,355,2.77 [2.00-3.83],9.042132206832427e-10
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,CD302,CD302 antigen,23339,359,2.35 [1.82-3.03],6.535084084310824e-11
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,COL6A3,Collagen alpha-3(VI) chain,23745,358,1.94 [1.53-2.45],3.3657193022805165e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,COLEC12,Collectin-12,23415,361,2.44 [1.77-3.35],4.263132692965736e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,EFNA1,Ephrin-A1,23421,357,2.34 [1.75-3.12],8.330823534368236e-09
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,EFNA4,Ephrin-A4,23208,355,2.25 [1.76-2.89],1.4022574373976543e-10
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,FABP4,"Fatty acid-binding protein, adipocyte",23745,358,1.60 [1.36-1.89],3.3136787497979255e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,GDF15,Growth/differentiation factor 15,23745,358,1.69 [1.42-2.00],1.4032883592917214e-09
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,GFRA1,GDNF family receptor alpha-1,23624,360,2.39 [1.77-3.23],1.1737930955364929e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,HAVCR1,Hepatitis A virus cellular receptor 1,23616,358,1.63 [1.44-1.85],2.0879086783802555e-14
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,IGFBP4,Insulin-like growth factor-binding protein 4,23180,353,1.89 [1.59-2.25],8.590781648575959e-13
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,IGFBP7,Insulin-like growth factor-binding protein 7,23745,358,1.90 [1.52-2.37],1.5670038846800562e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,KLK11,Kallikrein-11,23283,353,1.75 [1.44-2.14],3.669877699473462e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,LAYN,Layilin,23218,356,1.98 [1.55-2.52],3.2380973211197486e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,MMP7,Matrilysin,22990,346,2.18 [1.79-2.66],1.8238970928003864e-14
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,NECTIN4,Nectin-4,23508,355,1.98 [1.55-2.52],3.234495838453427e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,NPDC1,Neural proliferation differentiation and control protein 1,23447,353,1.96 [1.55-2.48],2.2147755876466345e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,OGN,Mimecan,23463,358,1.82 [1.48-2.23],8.332721348650232e-09
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,23463,358,2.35 [1.77-3.12],3.2707987915867406e-09
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,SCARB2,Lysosome membrane protein 2,22789,350,2.08 [1.61-2.68],2.0388950967432492e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,SPON2,Spondin-2,23335,353,2.07 [1.60-2.69],4.452854356768837e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,SPP1,Osteopontin,23710,358,1.76 [1.44-2.14],2.3791762772710563e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,TAFA5,Chemokine-like protein TAFA-5,23339,359,1.87 [1.48-2.35],9.78120427066817e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,TGFBR2,TGF-beta receptor type-2,23508,355,1.94 [1.53-2.45],3.599202856933916e-08
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,23652,360,2.15 [1.70-2.73],2.3100285409007995e-10
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,23463,358,2.29 [1.75-2.99],1.577324804707891e-09
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,23463,358,1.68 [1.43-1.96],9.563580741871284e-11
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,VSIG4,V-set and immunoglobulin domain-containing protein 4,23432,358,1.92 [1.56-2.37],9.598014264499084e-10
Chapter XIV Diseases of the genitourinary system,Cyst of kidney,WFDC2,WAP four-disulfide core domain protein 2,22267,328,2.13 [1.76-2.58],8.504420580147769e-15
