Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
REXO2,"Oligoribonuclease, mitochondrial",Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23249,69,0.28 [0.13-0.62],0.0014487555686545
REXO2,"Oligoribonuclease, mitochondrial",Chapter IX Diseases of the circulatory system,Peripheral artery disease,22564,46,1.58 [1.14-2.20],0.0066933987587465
REXO2,"Oligoribonuclease, mitochondrial","Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,18741,45,1.59 [1.15-2.20],0.0050048236016427
REXO2,"Oligoribonuclease, mitochondrial",Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",21506,77,0.38 [0.19-0.77],0.0065000288044101
REXO2,"Oligoribonuclease, mitochondrial",Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,20898,987,0.83 [0.72-0.95],0.0093659681078095
REXO2,"Oligoribonuclease, mitochondrial",Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",21665,847,0.81 [0.69-0.94],0.0074971360044331
REXO2,"Oligoribonuclease, mitochondrial",Chapter X Diseases of the respiratory system,Asthma,17421,847,0.81 [0.69-0.95],0.0084596674707795
REXO2,"Oligoribonuclease, mitochondrial",Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",17265,847,0.80 [0.69-0.94],0.0074250060259564
REXO2,"Oligoribonuclease, mitochondrial",Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",17409,835,0.81 [0.69-0.95],0.0095094713741973
REXO2,"Oligoribonuclease, mitochondrial",Chapter XII Diseases of the skin and subcutaneous tissue,Papulosquamous disorders,23180,77,1.47 [1.11-1.94],0.0070521820631951
REXO2,"Oligoribonuclease, mitochondrial",Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,23158,55,1.55 [1.16-2.09],0.0034922978326979
REXO2,"Oligoribonuclease, mitochondrial",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,16872,1037,0.83 [0.72-0.96],0.0099666257422848
REXO2,"Oligoribonuclease, mitochondrial",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,16236,401,0.66 [0.51-0.85],0.0012227175141241
REXO2,"Oligoribonuclease, mitochondrial",Chapter XIV Diseases of the genitourinary system,Unspecified renal colic,23155,31,1.65 [1.15-2.36],0.0070614943035763
