Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Pulmonary embolism,22841,85,1.46 [1.13-1.89],0.0036202230249877
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22340,259,1.48 [1.28-1.72],1.8714987860884129e-07
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22172,91,1.59 [1.27-1.98],5.589606119457378e-05
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Coeliac disease,22159,78,1.58 [1.24-2.02],0.0002028907156933
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22220,139,1.41 [1.14-1.74],0.0015141139272017
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,GI-bleeding,22212,131,1.40 [1.12-1.74],0.003068897801543
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22667,79,1.54 [1.20-1.99],0.0008589675589953
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,21445,3934,1.10 [1.04-1.16],0.0005439386477067
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Endometriosis,17811,300,1.25 [1.06-1.46],0.0063842788214103
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Unspecified/other endometriosis,17595,84,1.45 [1.12-1.87],0.0046889217669436
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of cervix uteri,17634,123,1.36 [1.08-1.71],0.0086585471572205
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Irregular menses,23427,405,1.27 [1.11-1.45],0.0004429725814807
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",18668,1157,1.13 [1.03-1.24],0.0076783555784307
