Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",22480,53,0.34 [0.16-0.74],0.0064532784496279
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24626,1029,1.31 [1.10-1.56],0.0020766393645353
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter II Neoplasms,Benign neoplasm: Rectum,27377,58,2.58 [1.34-4.95],0.0044245540996497
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,25945,454,1.68 [1.31-2.16],4.452458390886872e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,25945,454,1.68 [1.31-2.16],4.452458390886872e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27062,97,0.34 [0.19-0.59],0.0001661606373613
GP1BA,Platelet glycoprotein Ib alpha chain,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,27285,105,2.47 [1.51-4.05],0.0003088340044678
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter VI Diseases of the nervous system,Neurological diseases,23802,1632,1.25 [1.09-1.44],0.0016960670669409
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter IX Diseases of the circulatory system,Pulmonary embolism,26851,96,2.02 [1.20-3.39],0.0079420870552706
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,24663,1170,1.30 [1.10-1.53],0.0015916509118545
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",25574,1004,1.32 [1.11-1.57],0.0015036127076043
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,Asthma,20510,1004,1.35 [1.13-1.62],0.0008214543851481
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",20317,1004,1.36 [1.13-1.62],0.0008297241379749
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",20494,988,1.36 [1.13-1.62],0.0008383454721712
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,26704,119,1.93 [1.20-3.12],0.0069492344413975
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Oesophagitis,20930,293,1.61 [1.18-2.20],0.0029390355890719
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,21374,737,1.39 [1.14-1.70],0.001277915825954
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Ulcer of oesophagus,20774,137,2.00 [1.28-3.12],0.0022471096151513
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",26053,874,1.32 [1.10-1.59],0.003476769424448
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XI Diseases of the digestive system,Diseases of the digestive system,26234,305,1.66 [1.23-2.25],0.0010391067798372
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19458,4412,1.16 [1.05-1.28],0.002477059311399
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,24802,1333,1.24 [1.06-1.44],0.0064570533294054
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",24007,538,1.38 [1.09-1.74],0.0070275556559279
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,25146,202,2.23 [1.55-3.19],1.3502629940031926e-05
GP1BA,Platelet glycoprotein Ib alpha chain,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,25320,43,3.50 [1.70-7.17],0.0006424376467709
