Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21092,168,1.33 [1.08-1.66],0.008828939589092
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21863,75,1.45 [1.11-1.90],0.007362050768506
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23420,105,1.47 [1.16-1.85],0.0013372372845978
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23379,64,1.54 [1.17-2.03],0.0018885932168802
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23024,373,1.25 [1.06-1.47],0.0063111706020437
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22740,390,1.29 [1.11-1.50],0.0009327061944789
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22740,390,1.29 [1.11-1.50],0.0009327061944789
VWC2L,von Willebrand factor C domain-containing protein 2-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,19352,48,1.53 [1.13-2.08],0.0061237996710572
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter VI Diseases of the nervous system,Epilepsy,22770,116,0.45 [0.25-0.81],0.0077881406555349
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16953,34,2.09 [1.60-2.73],5.239090460922755e-08
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",23522,86,1.44 [1.10-1.88],0.0081716603142369
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,18749,652,1.20 [1.05-1.38],0.0076325023519898
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,22084,56,1.55 [1.15-2.09],0.003789386730808
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",24004,12,1.94 [1.23-3.08],0.004605144914825
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,22142,157,1.66 [1.41-1.95],1.641895341880942e-09
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,22023,38,1.70 [1.23-2.35],0.001315888892569
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22314,27,1.69 [1.20-2.37],0.0024141594036996
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22318,31,2.04 [1.58-2.63],4.978686704248281e-08
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,22317,30,2.01 [1.52-2.67],9.742017022325543e-07
VWC2L,von Willebrand factor C domain-containing protein 2-like,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23861,53,1.71 [1.32-2.23],6.40545104923178e-05
VWC2L,von Willebrand factor C domain-containing protein 2-like,"Chapter XV Pregnancy, childbirth and the puerperium",Perineal laceration during delivery,23712,561,0.72 [0.57-0.89],0.0031052829831146
