Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
IGLON5,IgLON family member 5,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23291,89,1.25 [1.08-1.45],0.0027994847587018
IGLON5,IgLON family member 5,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",21563,102,1.26 [1.10-1.45],0.0009139157318892
IGLON5,IgLON family member 5,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,22551,107,1.21 [1.05-1.39],0.0084081072942074
IGLON5,IgLON family member 5,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,23213,121,1.20 [1.05-1.38],0.0090841583693099
IGLON5,IgLON family member 5,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,16712,41,1.34 [1.11-1.63],0.0024916633086623
IGLON5,IgLON family member 5,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21994,86,1.25 [1.08-1.46],0.0033165329832935
IGLON5,IgLON family member 5,Chapter XI Diseases of the digestive system,Coeliac disease,21981,73,1.26 [1.08-1.48],0.0040887216246722
IGLON5,IgLON family member 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,20798,884,1.10 [1.03-1.17],0.0041642241244879
IGLON5,IgLON family member 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",20615,701,1.12 [1.05-1.20],0.0010891245841536
IGLON5,IgLON family member 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Lumbar disc prolapse,20001,87,1.30 [1.13-1.50],0.00021488669942
IGLON5,IgLON family member 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervicalgia,19984,70,1.30 [1.10-1.52],0.0015601916347344
IGLON5,IgLON family member 5,"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care for known or suspected malpresentation of fetus,22723,122,1.21 [1.06-1.39],0.0063292272202732
