Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KLHL41,Kelch-like protein 41,Chapter VI Diseases of the nervous system,Neurological diseases,20933,1426,1.18 [1.07-1.31],0.0013052107874142
KLHL41,Kelch-like protein 41,Chapter IX Diseases of the circulatory system,Pulmonary embolism,23467,86,1.71 [1.30-2.24],0.0001077545893075
KLHL41,Kelch-like protein 41,Chapter IX Diseases of the circulatory system,Venous thromboembolism,23570,188,1.51 [1.22-1.87],0.0001937401870301
KLHL41,Kelch-like protein 41,Chapter IX Diseases of the circulatory system,DVT of lower extremities,22747,90,1.53 [1.12-2.10],0.0077247398390082
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,19661,1850,1.16 [1.05-1.27],0.0021846951172273
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,Nasal polyp,23075,72,1.65 [1.22-2.24],0.0012819095857421
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21557,1020,1.26 [1.12-1.41],0.0001024771641582
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,"Asthma, hospital admissions , main diagnosis only",22342,877,1.28 [1.13-1.44],8.517737935002565e-05
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,Asthma,17966,877,1.27 [1.13-1.44],0.0001268037351666
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",17804,877,1.27 [1.12-1.44],0.0001575099808511
KLHL41,Kelch-like protein 41,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",17954,865,1.28 [1.13-1.44],0.0001152137554592
KLHL41,Kelch-like protein 41,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,23421,209,1.36 [1.09-1.69],0.0065543596176966
KLHL41,Kelch-like protein 41,"Chapter XV Pregnancy, childbirth and the puerperium",Maternal care related to the fetus and amniotic cavity and possible delivery problems,24158,739,0.81 [0.69-0.95],0.0081436813941743
