Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DXO,Decapping and exoribonuclease protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21588,894,1.21 [1.05-1.39],0.0070126642203788
DXO,Decapping and exoribonuclease protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,22539,95,0.52 [0.33-0.81],0.0038116103581928
DXO,Decapping and exoribonuclease protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,17759,2413,1.14 [1.03-1.26],0.0087318888978075
DXO,Decapping and exoribonuclease protein,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,19640,1843,1.16 [1.04-1.28],0.0051181391731809
DXO,Decapping and exoribonuclease protein,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22950,260,1.55 [1.22-1.97],0.0003720932476191
DXO,Decapping and exoribonuclease protein,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,22831,141,1.64 [1.19-2.27],0.0026157398749735
DXO,Decapping and exoribonuclease protein,Chapter XI Diseases of the digestive system,GI-bleeding,22823,133,1.70 [1.22-2.36],0.0016816064786326
DXO,Decapping and exoribonuclease protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,16517,195,1.54 [1.15-2.05],0.0032431304470486
DXO,Decapping and exoribonuclease protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",23648,187,1.58 [1.19-2.11],0.0017705896301773
DXO,Decapping and exoribonuclease protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,23662,172,1.65 [1.23-2.22],0.00098035179853
DXO,Decapping and exoribonuclease protein,Chapter XIV Diseases of the genitourinary system,Irregular menses,24054,408,1.37 [1.12-1.67],0.0018925172458576
