Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
SEMA6C,Semaphorin-6C,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15668,633,1.42 [1.09-1.85],0.0090476002788617
SEMA6C,Semaphorin-6C,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,21012,869,1.35 [1.08-1.68],0.0088306358664712
SEMA6C,Semaphorin-6C,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,16508,33,2.64 [1.44-4.83],0.0016284579345114
SEMA6C,Semaphorin-6C,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,14268,226,1.73 [1.21-2.48],0.0026286050284964
SEMA6C,Semaphorin-6C,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,23334,113,2.00 [1.24-3.22],0.0043214645241488
SEMA6C,Semaphorin-6C,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22340,259,1.88 [1.33-2.64],0.0002935238781017
SEMA6C,Semaphorin-6C,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22172,91,2.82 [1.88-4.23],5.386188136423066e-07
SEMA6C,Semaphorin-6C,Chapter XI Diseases of the digestive system,Coeliac disease,22159,78,2.35 [1.41-3.90],0.0009936104364894
SEMA6C,Semaphorin-6C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,15896,12,3.37 [1.40-8.08],0.0065493860619735
SEMA6C,Semaphorin-6C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23362,12,3.55 [1.50-8.40],0.003874619748902
SEMA6C,Semaphorin-6C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,15958,74,2.28 [1.36-3.82],0.0018415196917232
SEMA6C,Semaphorin-6C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),15982,98,1.99 [1.29-3.08],0.0019078350678073
SEMA6C,Semaphorin-6C,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,17503,258,1.72 [1.21-2.45],0.0025423141367031
SEMA6C,Semaphorin-6C,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,21539,148,1.85 [1.20-2.83],0.0049641026523338
SEMA6C,Semaphorin-6C,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21713,28,3.41 [1.99-5.82],7.471433826791653e-06
SEMA6C,Semaphorin-6C,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,21714,29,2.53 [1.31-4.90],0.0057654431144865
SEMA6C,Semaphorin-6C,"Chapter XV Pregnancy, childbirth and the puerperium",Medical abortion,23264,133,2.12 [1.32-3.40],0.0018403367647133
